K, F1Score
336, 0.0273972602739726
337, 0.0273224043715847
338, 0.027247956403269755
339, 0.02717391304347826
340, 0.027100271002710025
341, 0.02702702702702703
342, 0.026954177897574122
343, 0.026881720430107527
344, 0.026809651474530828
345, 0.026737967914438502
346, 0.02666666666666667
347, 0.02659574468085106
348, 0.02652519893899204
349, 0.026455026455026457
350, 0.02638522427440633
351, 0.026315789473684213
352, 0.02624671916010499
353, 0.026178010471204192
354, 0.02610966057441253
355, 0.026041666666666668
356, 0.025974025974025972
357, 0.025906735751295335
358, 0.025839793281653745
359, 0.02577319587628866
360, 0.025706940874035987
361, 0.025641025641025637
362, 0.025575447570332484
363, 0.025510204081632654
364, 0.02544529262086514
365, 0.025380710659898473
366, 0.02531645569620253
367, 0.02525252525252525
368, 0.025188916876574305
369, 0.02512562814070352
370, 0.025062656641604012
371, 0.025
372, 0.024937655860349132
373, 0.02487562189054726
374, 0.02481389578163772
375, 0.024752475247524754
376, 0.024691358024691357
377, 0.024630541871921183
378, 0.024570024570024572
379, 0.024509803921568627
380, 0.02444987775061125
381, 0.024390243902439022
382, 0.024330900243309007
383, 0.02427184466019417
384, 0.024213075060532687
385, 0.024154589371980676
386, 0.024096385542168672
387, 0.024038461538461533
388, 0.02398081534772182
389, 0.023923444976076555
390, 0.02386634844868735
391, 0.02380952380952381
392, 0.023752969121140145
393, 0.023696682464454975
394, 0.02364066193853428
395, 0.023584905660377357
396, 0.023529411764705882
397, 0.02347417840375587
398, 0.0234192037470726
399, 0.02336448598130841
400, 0.023310023310023312
401, 0.023255813953488372
402, 0.02320185614849188
403, 0.02314814814814815
404, 0.023094688221709007
405, 0.023041474654377878
406, 0.022988505747126436
407, 0.022935779816513763
408, 0.022883295194508005
409, 0.0228310502283105
410, 0.02277904328018223
411, 0.022727272727272728
412, 0.02267573696145125
413, 0.02262443438914027
414, 0.022573363431151242
415, 0.022522522522522525
416, 0.02247191011235955
417, 0.022421524663677132
418, 0.022371364653243846
419, 0.022321428571428572
420, 0.022271714922048994
421, 0.02222222222222222
422, 0.022172949002217293
423, 0.022123893805309734
424, 0.02207505518763797
425, 0.02202643171806167
426, 0.02197802197802198
427, 0.021929824561403508
428, 0.02188183807439825
429, 0.02183406113537118
430, 0.021786492374727667
431, 0.021739130434782605
432, 0.021691973969631236
433, 0.021645021645021644
434, 0.021598272138228944
435, 0.021551724137931036
436, 0.021505376344086023
437, 0.021459227467811162
438, 0.021413276231263382
439, 0.021367521367521368
440, 0.021321961620469086
441, 0.02127659574468085
442, 0.021231422505307858
443, 0.0211864406779661
444, 0.021141649048625793
445, 0.02109704641350211
446, 0.021052631578947368
447, 0.02100840336134454
448, 0.020964360587002098
449, 0.02092050209205021
450, 0.020876826722338204
451, 0.020833333333333336
452, 0.02079002079002079
453, 0.02074688796680498
454, 0.020703933747412008
455, 0.020661157024793392
456, 0.020618556701030924
457, 0.0205761316872428
458, 0.02053388090349076
459, 0.020491803278688523
460, 0.02044989775051125
461, 0.02040816326530612
462, 0.020366598778004074
463, 0.020325203252032516
464, 0.02028397565922921
465, 0.02024291497975709
466, 0.0202020202020202
467, 0.020161290322580645
468, 0.020120724346076462
469, 0.020080321285140562
470, 0.020040080160320644
471, 0.019999999999999997
472, 0.01996007984031936
473, 0.0199203187250996
474, 0.019880715705765405
475, 0.01984126984126984
476, 0.019801980198019802
477, 0.019762845849802372
478, 0.01972386587771203
479, 0.01968503937007874
480, 0.019646365422396856
481, 0.0196078431372549
482, 0.019569471624266144
483, 0.01953125
484, 0.019493177387914232
485, 0.019455252918287938
486, 0.019417475728155338
487, 0.019379844961240313
488, 0.01934235976789168
489, 0.019305019305019305
490, 0.019267822736030827
491, 0.019230769230769232
492, 0.019193857965451058
493, 0.019157088122605363
494, 0.019120458891013385
495, 0.019083969465648856
496, 0.01904761904761905
497, 0.019011406844106463
498, 0.018975332068311195
499, 0.018939393939393936
500, 0.01890359168241966
501, 0.01886792452830189
502, 0.018832391713747645
503, 0.01879699248120301
504, 0.018761726078799248
505, 0.018726591760299626
506, 0.01869158878504673
507, 0.018656716417910446
508, 0.0186219739292365
509, 0.01858736059479554
510, 0.01855287569573284
511, 0.018518518518518517
512, 0.018484288354898338
513, 0.01845018450184502
514, 0.01841620626151013
515, 0.01838235294117647
516, 0.01834862385321101
517, 0.018315018315018316
518, 0.018281535648994512
519, 0.01824817518248175
520, 0.018214936247723135
521, 0.01818181818181818
522, 0.018148820326678763
523, 0.018115942028985508
524, 0.018083182640144666
525, 0.018050541516245487
526, 0.018018018018018018
527, 0.017985611510791366
528, 0.017953321364452424
529, 0.017921146953405017
530, 0.017889087656529516
531, 0.01785714285714286
532, 0.017825311942959
533, 0.017793594306049824
534, 0.017761989342806393
535, 0.017730496453900707
536, 0.017699115044247784
537, 0.0176678445229682
538, 0.01763668430335097
539, 0.017605633802816902
540, 0.01757469244288225
541, 0.01754385964912281
542, 0.017513134851138354
543, 0.017482517482517484
544, 0.017452006980802792
545, 0.017421602787456445
546, 0.017391304347826087
547, 0.01736111111111111
548, 0.01733102253032929
549, 0.01730103806228374
550, 0.01727115716753022
551, 0.017241379310344827
552, 0.01721170395869191
553, 0.017182130584192438
554, 0.017152658662092625
555, 0.01712328767123288
556, 0.017094017094017092
557, 0.017064846416382253
558, 0.017035775127768313
559, 0.017006802721088437
560, 0.01697792869269949
561, 0.016949152542372885
562, 0.01692047377326565
563, 0.01689189189189189
564, 0.016863406408094434
565, 0.01683501683501683
566, 0.01680672268907563
567, 0.016778523489932886
568, 0.016750418760469014
569, 0.016722408026755856
570, 0.01669449081803005
571, 0.016666666666666666
572, 0.016638935108153077
573, 0.016611295681063124
574, 0.016583747927031506
575, 0.016556291390728478
576, 0.016528925619834715
577, 0.0165016501650165
578, 0.016474464579901156
579, 0.01644736842105263
580, 0.016420361247947456
581, 0.016393442622950817
582, 0.016366612111292964
583, 0.016339869281045753
584, 0.01631321370309951
585, 0.016286644951140065
586, 0.016260162601626018
587, 0.016233766233766232
588, 0.01620745542949757
589, 0.016181229773462782
590, 0.01615508885298869
591, 0.016129032258064516
592, 0.016103059581320453
593, 0.01607717041800643
594, 0.01605136436597111
595, 0.016025641025641024
596, 0.016
597, 0.01597444089456869
598, 0.01594896331738437
599, 0.01592356687898089
600, 0.01589825119236884
601, 0.015873015873015872
602, 0.01584786053882726
603, 0.015822784810126583
604, 0.015797788309636653
605, 0.015772870662460567
606, 0.015748031496062992
607, 0.015723270440251572
608, 0.015698587127158554
609, 0.015673981191222573
610, 0.01564945226917058
611, 0.015625
612, 0.015600624024960999
613, 0.015576323987538939
614, 0.015552099533437015
615, 0.01552795031055901
616, 0.015503875968992246
617, 0.015479876160990712
618, 0.015455950540958269
619, 0.0154320987654321
620, 0.015408320493066256
621, 0.015384615384615382
622, 0.015360983102918585
623, 0.015337423312883436
624, 0.015313935681470138
625, 0.01529051987767584
626, 0.015267175572519083
627, 0.01524390243902439
628, 0.015220700152207002
629, 0.015197568389057751
630, 0.015174506828528072
631, 0.015151515151515152
632, 0.015128593040847202
633, 0.015105740181268881
634, 0.015082956259426848
635, 0.015060240963855422
636, 0.015037593984962407
637, 0.015015015015015013
638, 0.014992503748125937
639, 0.014970059880239521
640, 0.014947683109118086
641, 0.014925373134328358
642, 0.014903129657228018
643, 0.014880952380952382
644, 0.01485884101040119
645, 0.014836795252225516
646, 0.014814814814814814
647, 0.014792899408284023
648, 0.014771048744460856
649, 0.014749262536873158
650, 0.014727540500736378
651, 0.014705882352941176
652, 0.014684287812041116
653, 0.01466275659824047
654, 0.014641288433382138
655, 0.01461988304093567
656, 0.0145985401459854
657, 0.014577259475218658
658, 0.014556040756914121
659, 0.014534883720930234
660, 0.01451378809869376
661, 0.014492753623188408
662, 0.014471780028943561
663, 0.014450867052023121
664, 0.014430014430014428
665, 0.01440922190201729
666, 0.014388489208633094
667, 0.014367816091954023
668, 0.014347202295552369
669, 0.014326647564469913
670, 0.014306151645207437
671, 0.014285714285714285
672, 0.01426533523537803
673, 0.014245014245014244
674, 0.014224751066856329
675, 0.014204545454545454
676, 0.014184397163120565
677, 0.014164305949008499
678, 0.014144271570014143
679, 0.014124293785310734
680, 0.014104372355430182
681, 0.01408450704225352
682, 0.014064697609001408
683, 0.01404494382022472
684, 0.014025245441795231
685, 0.014005602240896357
686, 0.013986013986013986
687, 0.013966480446927373
688, 0.013947001394700138
689, 0.01392757660167131
690, 0.013908205841446452
691, 0.01388888888888889
692, 0.013869625520110956
693, 0.013850415512465375
694, 0.013831258644536652
695, 0.013812154696132596
696, 0.01379310344827586
697, 0.013774104683195593
698, 0.013755158184319119
699, 0.013736263736263736
700, 0.013717421124828532
701, 0.013698630136986302
702, 0.013679890560875513
703, 0.01366120218579235
704, 0.013642564802182811
705, 0.013623978201634876
706, 0.01360544217687075
707, 0.01358695652173913
708, 0.013568521031207599
709, 0.013550135501355014
710, 0.013531799729364007
711, 0.013513513513513513
712, 0.01349527665317139
713, 0.013477088948787061
714, 0.013458950201884253
715, 0.013440860215053762
716, 0.013422818791946307
717, 0.013404825737265416
718, 0.013386880856760373
719, 0.013368983957219251
720, 0.013351134846461948
721, 0.013333333333333334
722, 0.013315579227696404
723, 0.01329787234042553
724, 0.013280212483399733
725, 0.01326259946949602
726, 0.013245033112582781
727, 0.013227513227513229
728, 0.01321003963011889
729, 0.013192612137203165
730, 0.013175230566534912
731, 0.013157894736842105
732, 0.013140604467805517
733, 0.013123359580052493
734, 0.01310615989515072
735, 0.013089005235602092
736, 0.013071895424836602
737, 0.013054830287206267
738, 0.01303780964797914
739, 0.013020833333333332
740, 0.013003901170351106
741, 0.012987012987012986
742, 0.01297016861219196
743, 0.012953367875647668
744, 0.0129366106080207
745, 0.012919896640826874
746, 0.012903225806451613
747, 0.012886597938144331
748, 0.012870012870012871
749, 0.012853470437017995
750, 0.01283697047496791
751, 0.012820512820512822
752, 0.012804097311139566
753, 0.012787723785166242
754, 0.012771392081736908
755, 0.012755102040816325
756, 0.012738853503184712
757, 0.01272264631043257
758, 0.012706480304955527
759, 0.012690355329949237
760, 0.012674271229404309
761, 0.012658227848101266
762, 0.012642225031605562
763, 0.012626262626262624
764, 0.01261034047919294
765, 0.012594458438287152
766, 0.012578616352201257
767, 0.012562814070351761
768, 0.012547051442910918
769, 0.012531328320802004
770, 0.012515644555694618
771, 0.012499999999999999
772, 0.012484394506866416
773, 0.012468827930174564
774, 0.012453300124532999
775, 0.012437810945273632
776, 0.012422360248447202
777, 0.012406947890818858
778, 0.012391573729863692
779, 0.012376237623762379
780, 0.012360939431396786
781, 0.012345679012345677
782, 0.012330456226880395
783, 0.012315270935960593
784, 0.012300123001230014
785, 0.012285012285012286
786, 0.012269938650306749
787, 0.012254901960784314
788, 0.012239902080783354
789, 0.012224938875305624
790, 0.01221001221001221
791, 0.012195121951219513
792, 0.012180267965895249
793, 0.012165450121654502
794, 0.012150668286755772
795, 0.012135922330097089
796, 0.012121212121212123
797, 0.012106537530266345
798, 0.012091898428053202
799, 0.012077294685990338
800, 0.012062726176115804
801, 0.012048192771084338
802, 0.012033694344163659
803, 0.01201923076923077
804, 0.012004801920768308
805, 0.01199040767386091
806, 0.011976047904191617
807, 0.011961722488038276
808, 0.011947431302270013
809, 0.011933174224343675
810, 0.011918951132300357
811, 0.011904761904761904
812, 0.01189060642092747
813, 0.011876484560570071
814, 0.011862396204033215
815, 0.011848341232227489
816, 0.011834319526627217
817, 0.011820330969267141
818, 0.011806375442739079
819, 0.011792452830188678
820, 0.01177856301531213
821, 0.01176470588235294
822, 0.01175088131609871
823, 0.011737089201877935
824, 0.01172332942555686
825, 0.011709601873536299
826, 0.011695906432748536
827, 0.011682242990654205
828, 0.011668611435239206
829, 0.011655011655011654
830, 0.011641443538998838
831, 0.011627906976744186
832, 0.011614401858304297
833, 0.011600928074245941
834, 0.011587485515643106
835, 0.011574074074074077
836, 0.011560693641618497
837, 0.011547344110854504
838, 0.011534025374855825
839, 0.01152073732718894
840, 0.01150747986191024
841, 0.011494252873563218
842, 0.011481056257175661
843, 0.01146788990825688
844, 0.011454753722794959
845, 0.011441647597254004
846, 0.011428571428571427
847, 0.011415525114155249
848, 0.011402508551881414
849, 0.011389521640091117
850, 0.011376564277588166
851, 0.011363636363636362
852, 0.011350737797956867
853, 0.011337868480725623
854, 0.011325028312570781
855, 0.011312217194570134
856, 0.01129943502824859
857, 0.01128668171557562
858, 0.011273957158962795
859, 0.011261261261261262
860, 0.011248593925759278
861, 0.011235955056179775
862, 0.01122334455667789
863, 0.011210762331838566
864, 0.011198208286674132
865, 0.011185682326621925
866, 0.0111731843575419
867, 0.011160714285714288
868, 0.011148272017837236
869, 0.011135857461024499
870, 0.011123470522803115
871, 0.011111111111111112
872, 0.011098779134295227
873, 0.011086474501108647
874, 0.01107419712070875
875, 0.011061946902654867
876, 0.011049723756906079
877, 0.011037527593818985
878, 0.011025358324145534
879, 0.011013215859030838
880, 0.011001100110011002
881, 0.010989010989010988
882, 0.010976948408342482
883, 0.010964912280701756
884, 0.01095290251916758
885, 0.010940919037199124
886, 0.01092896174863388
887, 0.010917030567685589
888, 0.010905125408942203
889, 0.010893246187363835
890, 0.010881392818280738
891, 0.010869565217391304
892, 0.010857763300760045
893, 0.010845986984815618
894, 0.010834236186348864
895, 0.010822510822510824
896, 0.010810810810810811
897, 0.010799136069114472
898, 0.010787486515641855
899, 0.010775862068965518
900, 0.01076426264800861
901, 0.01075268817204301
902, 0.010741138560687433
903, 0.010729613733905581
904, 0.010718113612004287
905, 0.010706638115631693
906, 0.0106951871657754
907, 0.010683760683760684
908, 0.010672358591248668
909, 0.010660980810234543
910, 0.010649627263045794
911, 0.010638297872340427
912, 0.010626992561105207
913, 0.010615711252653927
914, 0.010604453870625662
915, 0.01059322033898305
916, 0.01058201058201058
917, 0.010570824524312896
918, 0.010559662090813094
919, 0.010548523206751054
920, 0.01053740779768177
921, 0.010526315789473684
922, 0.010515247108307046
923, 0.010504201680672268
924, 0.010493179433368308
925, 0.010482180293501049
926, 0.010471204188481674
927, 0.010460251046025104
928, 0.01044932079414838
929, 0.010438413361169104
930, 0.01042752867570386
931, 0.010416666666666668
932, 0.01040582726326743
933, 0.010395010395010394
934, 0.010384215991692626
935, 0.01037344398340249
936, 0.010362694300518135
937, 0.010351966873706004
938, 0.010341261633919338
939, 0.010330578512396695
940, 0.010319917440660475
941, 0.010309278350515464
942, 0.010298661174047373
943, 0.010288065843621401
944, 0.010277492291880781
945, 0.01026694045174538
946, 0.010256410256410256
947, 0.010245901639344262
948, 0.01023541453428864
949, 0.010224948875255624
950, 0.01021450459652707
951, 0.010204081632653062
952, 0.010193679918450561
953, 0.010183299389002037
954, 0.01017293997965412
955, 0.01016260162601626
956, 0.01015228426395939
957, 0.010141987829614604
958, 0.010131712259371832
959, 0.010121457489878543
960, 0.01011122345803842
961, 0.010101010101010102
962, 0.010090817356205853
963, 0.010080645161290322
964, 0.010070493454179253
965, 0.01006036217303823
966, 0.010050251256281407
967, 0.010040160642570281
968, 0.010030090270812437
969, 0.01002004008016032
970, 0.01001001001001001
971, 0.01
972, 0.00999000999000999
973, 0.00998003992015968
974, 0.009970089730807577
975, 0.0099601593625498
976, 0.009950248756218905
977, 0.009940357852882702
978, 0.009930486593843098
979, 0.00992063492063492
980, 0.009910802775024775
981, 0.009900990099009901
982, 0.009891196834817014
983, 0.009881422924901186
984, 0.00987166831194472
985, 0.009861932938856016
986, 0.009852216748768473
987, 0.009842519685039372
988, 0.009832841691248772
989, 0.009823182711198428
990, 0.009813542688910697
991, 0.00980392156862745
992, 0.009794319294809012
993, 0.009784735812133072
994, 0.009775171065493646
995, 0.009765625
996, 0.00975609756097561
997, 0.009746588693957114
998, 0.00973709834469328
999, 0.009727626459143969
1000, 0.009718172983479106
1001, 0.009708737864077669
1002, 0.009699321047526674
1003, 0.009689922480620155
1004, 0.00968054211035818
1005, 0.009671179883945842
1006, 0.00966183574879227
1007, 0.009652509652509652
1008, 0.009643201542912245
1009, 0.009633911368015413
1010, 0.009624639076034648
1011, 0.009615384615384616
1012, 0.009606147934678195
1013, 0.009596928982725529
1014, 0.009587727708533077
1015, 0.009578544061302681
1016, 0.009569377990430623
1017, 0.009560229445506692
1018, 0.009551098376313277
1019, 0.009541984732824428
1020, 0.009532888465204958
1021, 0.009523809523809525
1022, 0.009514747859181731
1023, 0.009505703422053232
1024, 0.00949667616334283
1025, 0.009487666034155597
1026, 0.00947867298578199
1027, 0.00946969696969697
1028, 0.00946073793755913
1029, 0.00945179584120983
1030, 0.009442870632672332
1031, 0.009433962264150945
1032, 0.00942507068803016
1033, 0.009416195856873822
1034, 0.009407337723424272
1035, 0.009398496240601503
1036, 0.009389671361502348
1037, 0.009380863039399624
1038, 0.00937207122774133
1039, 0.009363295880149811
1040, 0.009354536950420954
1041, 0.009345794392523366
1042, 0.009337068160597572
1043, 0.009328358208955227
1044, 0.009319664492078284
1045, 0.00931098696461825
1046, 0.009302325581395349
1047, 0.00929368029739777
1048, 0.009285051067780874
1049, 0.00927643784786642
1050, 0.009267840593141797
1051, 0.009259259259259259
1052, 0.009250693802035151
1053, 0.009242144177449167
1054, 0.009233610341643583
1055, 0.00922509225092251
1056, 0.009216589861751152
1057, 0.009208103130755065
1058, 0.009199632014719412
1059, 0.009191176470588234
1060, 0.009182736455463728
1061, 0.009174311926605503
1062, 0.00916590284142988
1063, 0.009157509157509156
1064, 0.009149130832570905
1065, 0.009140767824497256
1066, 0.009132420091324202
1067, 0.009124087591240875
1068, 0.009115770282588878
1069, 0.009107468123861566
1070, 0.009099181073703366
1071, 0.00909090909090909
1072, 0.00908265213442325
1073, 0.009074410163339383
1074, 0.009066183136899367
1075, 0.009057971014492754
1076, 0.00904977375565611
1077, 0.009041591320072331
1078, 0.00903342366757001
1079, 0.009025270758122744
1080, 0.009017132551848512
1081, 0.009009009009009009
1082, 0.009000900090009001
1083, 0.008992805755395683
1084, 0.008984725965858042
1085, 0.008976660682226212
1086, 0.008968609865470854
1087, 0.008960573476702509
1088, 0.008952551477170993
1089, 0.008944543828264758
1090, 0.008936550491510277
1091, 0.00892857142857143
1092, 0.008920606601248883
1093, 0.008912655971479501
1094, 0.008904719501335707
1095, 0.00889679715302491
1096, 0.008888888888888889
1097, 0.008880994671403197
1098, 0.008873114463176577
1099, 0.008865248226950354
1100, 0.008857395925597873
1101, 0.008849557522123894
1102, 0.008841732979664015
1103, 0.008833922261484098
1104, 0.008826125330979701
1105, 0.008818342151675485
1106, 0.00881057268722467
1107, 0.008802816901408451
1108, 0.008795074758135443
1109, 0.008787346221441126
1110, 0.00877963125548727
1111, 0.008771929824561405
1112, 0.008764241893076249
1113, 0.008756567425569177
1114, 0.008748906386701663
1115, 0.00874125874125874
1116, 0.008733624454148471
1117, 0.008726003490401396
1118, 0.008718395815170008
1119, 0.008710801393728224
1120, 0.008703220191470844
1121, 0.008695652173913044
1122, 0.008688097306689836
1123, 0.008680555555555554
1124, 0.008673026886383347
1125, 0.008665511265164644
1126, 0.008658008658008658
1127, 0.008650519031141867
1128, 0.00864304235090752
1129, 0.008635578583765112
1130, 0.008628127696289904
1131, 0.008620689655172414
1132, 0.008613264427217916
1133, 0.008605851979345954
1134, 0.008598452278589854
1135, 0.00859106529209622
1136, 0.008583690987124465
1137, 0.008576329331046312
1138, 0.00856898029134533
1139, 0.008561643835616438
1140, 0.008554319931565439
1141, 0.008547008547008548
1142, 0.008539709649871904
1143, 0.008532423208191127
1144, 0.008525149190110827
1145, 0.008517887563884155
1146, 0.00851063829787234
1147, 0.008503401360544217
1148, 0.008496176720475786
1149, 0.008488964346349744
1150, 0.008481764206955046
1151, 0.00847457627118644
1152, 0.00846740050804403
1153, 0.008460236886632826
1154, 0.0084530853761623
1155, 0.008445945945945946
1156, 0.008438818565400845
1157, 0.008431703204047219
