K, F1Score
130, 0.05882352941176471
131, 0.0583941605839416
132, 0.057971014492753624
133, 0.05755395683453238
134, 0.05714285714285715
135, 0.05673758865248227
136, 0.056338028169014086
137, 0.055944055944055944
138, 0.05555555555555555
139, 0.05517241379310344
140, 0.0547945205479452
141, 0.05442176870748299
142, 0.054054054054054064
143, 0.053691275167785234
144, 0.05333333333333333
145, 0.05298013245033113
146, 0.05263157894736842
147, 0.0522875816993464
148, 0.051948051948051945
149, 0.05161290322580646
150, 0.05128205128205129
151, 0.050955414012738856
152, 0.05063291139240506
153, 0.05031446540880503
154, 0.05
155, 0.04968944099378882
156, 0.04938271604938271
157, 0.049079754601226995
158, 0.048780487804878044
159, 0.04848484848484849
160, 0.04819277108433735
161, 0.04790419161676646
162, 0.047619047619047616
163, 0.047337278106508875
164, 0.047058823529411764
165, 0.04678362573099415
166, 0.046511627906976744
167, 0.046242774566473986
168, 0.04597701149425287
169, 0.04571428571428571
170, 0.045454545454545456
171, 0.04519774011299435
172, 0.0449438202247191
173, 0.04469273743016759
174, 0.044444444444444446
175, 0.04419889502762431
176, 0.04395604395604396
177, 0.04371584699453552
178, 0.043478260869565216
179, 0.043243243243243246
180, 0.043010752688172046
181, 0.0427807486631016
182, 0.0425531914893617
183, 0.042328042328042326
184, 0.042105263157894736
185, 0.041884816753926704
186, 0.04166666666666667
187, 0.04145077720207254
188, 0.041237113402061855
189, 0.041025641025641026
190, 0.04081632653061225
191, 0.04060913705583757
192, 0.0404040404040404
193, 0.04020100502512563
194, 0.04
195, 0.03980099502487562
196, 0.0396039603960396
197, 0.03940886699507389
198, 0.03921568627450981
199, 0.039024390243902446
200, 0.038834951456310676
201, 0.03864734299516908
202, 0.038461538461538464
203, 0.038277511961722493
204, 0.03809523809523809
205, 0.037914691943127965
206, 0.03773584905660377
207, 0.03755868544600939
208, 0.037383177570093455
209, 0.037209302325581395
210, 0.037037037037037035
211, 0.03686635944700461
212, 0.03669724770642202
213, 0.0365296803652968
214, 0.03636363636363636
215, 0.03619909502262443
216, 0.036036036036036036
217, 0.03587443946188341
218, 0.03571428571428572
219, 0.035555555555555556
220, 0.035398230088495575
221, 0.03524229074889868
222, 0.03508771929824561
223, 0.034934497816593885
224, 0.034782608695652174
225, 0.03463203463203463
226, 0.034482758620689655
227, 0.03433476394849786
228, 0.03418803418803419
229, 0.034042553191489355
230, 0.03389830508474576
231, 0.03375527426160338
232, 0.03361344537815126
233, 0.03347280334728034
234, 0.03333333333333333
235, 0.03319502074688797
236, 0.03305785123966942
237, 0.03292181069958847
238, 0.032786885245901634
239, 0.03265306122448979
240, 0.03252032520325203
241, 0.03238866396761133
242, 0.03225806451612903
243, 0.032128514056224904
244, 0.032
245, 0.03187250996015937
246, 0.03174603174603175
247, 0.03162055335968379
248, 0.031496062992125984
249, 0.03137254901960784
250, 0.03125
251, 0.0311284046692607
252, 0.031007751937984492
253, 0.030888030888030885
254, 0.03076923076923077
255, 0.03065134099616858
256, 0.030534351145038167
257, 0.03041825095057034
258, 0.0303030303030303
259, 0.030188679245283023
260, 0.03007518796992481
261, 0.029962546816479398
262, 0.029850746268656712
263, 0.02973977695167286
264, 0.02962962962962963
265, 0.02952029520295203
266, 0.029411764705882353
267, 0.029304029304029304
268, 0.029197080291970802
269, 0.029090909090909087
270, 0.028985507246376812
271, 0.028880866425992777
272, 0.028776978417266192
273, 0.028673835125448032
274, 0.02857142857142857
275, 0.028469750889679717
276, 0.028368794326241138
277, 0.02826855123674912
278, 0.02816901408450704
279, 0.028070175438596492
280, 0.027972027972027972
281, 0.027874564459930314
282, 0.027777777777777776
283, 0.02768166089965398
284, 0.027586206896551727
285, 0.027491408934707903
286, 0.027397260273972605
287, 0.027303754266211604
288, 0.0272108843537415
289, 0.027118644067796613
290, 0.02702702702702703
291, 0.026936026936026935
292, 0.02684563758389262
293, 0.026755852842809364
294, 0.02666666666666666
295, 0.026578073089700994
296, 0.026490066225165566
297, 0.0264026402640264
298, 0.026315789473684213
299, 0.02622950819672131
300, 0.026143790849673203
301, 0.026058631921824105
302, 0.025974025974025976
303, 0.02588996763754045
304, 0.025806451612903226
305, 0.025723472668810293
306, 0.02564102564102564
307, 0.025559105431309907
308, 0.025477707006369428
309, 0.025396825396825397
310, 0.02531645569620253
311, 0.02523659305993691
312, 0.025157232704402517
313, 0.02507836990595611
314, 0.025
315, 0.024922118380062305
316, 0.02484472049689441
317, 0.024767801857585137
318, 0.02469135802469136
319, 0.024615384615384615
320, 0.0245398773006135
321, 0.024464831804281346
322, 0.024390243902439022
323, 0.0243161094224924
324, 0.024242424242424242
325, 0.02416918429003021
326, 0.024096385542168672
327, 0.024024024024024024
328, 0.02395209580838323
329, 0.02388059701492537
330, 0.02380952380952381
331, 0.02373887240356083
332, 0.023668639053254437
333, 0.023598820058997053
334, 0.023529411764705882
335, 0.02346041055718475
336, 0.023391812865497078
337, 0.023323615160349857
338, 0.023255813953488372
339, 0.023188405797101446
340, 0.023121387283236997
341, 0.023054755043227668
342, 0.022988505747126436
343, 0.022922636103151865
344, 0.022857142857142857
345, 0.022792022792022793
346, 0.022727272727272724
347, 0.022662889518413595
348, 0.022598870056497175
349, 0.022535211267605635
350, 0.02247191011235955
351, 0.022408963585434174
352, 0.0223463687150838
353, 0.022284122562674098
354, 0.022222222222222223
355, 0.0221606648199446
356, 0.022099447513812154
357, 0.02203856749311295
358, 0.02197802197802198
359, 0.021917808219178082
360, 0.021857923497267763
361, 0.021798365122615803
362, 0.021739130434782608
363, 0.02168021680216802
364, 0.021621621621621623
365, 0.0215633423180593
366, 0.021505376344086023
367, 0.021447721179624665
368, 0.0213903743315508
369, 0.021333333333333336
370, 0.021276595744680854
371, 0.021220159151193636
372, 0.021164021164021166
373, 0.021108179419525065
374, 0.021052631578947368
375, 0.02099737532808399
376, 0.020942408376963352
377, 0.020887728459530026
378, 0.020833333333333332
379, 0.02077922077922078
380, 0.020725388601036267
381, 0.020671834625323
382, 0.020618556701030927
383, 0.02056555269922879
384, 0.020512820512820513
385, 0.020460358056265986
386, 0.02040816326530612
387, 0.020356234096692113
388, 0.020304568527918784
389, 0.020253164556962026
390, 0.020202020202020204
391, 0.02015113350125945
392, 0.02010050251256281
393, 0.02005012531328321
394, 0.019999999999999997
395, 0.0199501246882793
396, 0.019900497512437814
397, 0.019851116625310174
398, 0.019801980198019802
399, 0.019753086419753086
400, 0.019704433497536946
401, 0.019656019656019652
402, 0.0196078431372549
403, 0.019559902200488997
404, 0.01951219512195122
405, 0.019464720194647202
406, 0.01941747572815534
407, 0.01937046004842615
408, 0.01932367149758454
409, 0.019277108433734938
410, 0.019230769230769232
411, 0.01918465227817746
412, 0.019138755980861243
413, 0.01909307875894988
414, 0.019047619047619046
415, 0.01900237529691212
416, 0.018957345971563982
417, 0.01891252955082742
418, 0.018867924528301883
419, 0.018823529411764708
420, 0.018779342723004695
421, 0.01873536299765808
422, 0.01869158878504673
423, 0.018648018648018648
424, 0.018604651162790697
425, 0.018561484918793503
426, 0.01851851851851852
427, 0.018475750577367205
428, 0.0184331797235023
429, 0.01839080459770115
430, 0.01834862385321101
431, 0.018306636155606407
432, 0.0182648401826484
433, 0.018223234624145785
434, 0.018181818181818184
435, 0.018140589569160995
436, 0.018099547511312215
437, 0.01805869074492099
438, 0.018018018018018018
439, 0.01797752808988764
440, 0.017937219730941704
441, 0.017897091722595078
442, 0.01785714285714286
443, 0.017817371937639197
444, 0.017777777777777778
445, 0.017738359201773836
446, 0.017699115044247787
447, 0.017660044150110375
448, 0.01762114537444934
449, 0.017582417582417582
450, 0.01754385964912281
451, 0.0175054704595186
452, 0.017467248908296942
453, 0.017429193899782133
454, 0.01739130434782609
455, 0.01735357917570499
456, 0.017316017316017316
457, 0.01727861771058315
458, 0.017241379310344827
459, 0.017204301075268817
460, 0.01716738197424893
461, 0.017130620985010708
462, 0.017094017094017092
463, 0.017057569296375266
464, 0.01702127659574468
465, 0.016985138004246288
466, 0.016949152542372885
467, 0.016913319238900635
468, 0.01687763713080169
469, 0.016842105263157894
470, 0.01680672268907563
471, 0.016771488469601675
472, 0.01673640167364017
473, 0.016701461377870565
474, 0.016666666666666666
475, 0.01663201663201663
476, 0.016597510373443983
477, 0.016563146997929604
478, 0.016528925619834708
479, 0.01649484536082474
480, 0.01646090534979424
481, 0.01642710472279261
482, 0.01639344262295082
483, 0.016359918200409
484, 0.0163265306122449
485, 0.01629327902240326
486, 0.016260162601626018
487, 0.016227180527383367
488, 0.016194331983805668
489, 0.01616161616161616
490, 0.01612903225806452
491, 0.016096579476861165
492, 0.01606425702811245
493, 0.016032064128256515
494, 0.016
495, 0.015968063872255488
496, 0.01593625498007968
497, 0.015904572564612324
498, 0.015873015873015872
499, 0.015841584158415842
500, 0.015810276679841896
501, 0.015779092702169623
502, 0.015748031496062992
503, 0.015717092337917484
504, 0.01568627450980392
505, 0.01565557729941292
506, 0.015625
507, 0.015594541910331385
508, 0.01556420233463035
509, 0.015533980582524271
510, 0.015503875968992248
511, 0.015473887814313346
512, 0.015444015444015444
513, 0.015414258188824663
514, 0.015384615384615385
515, 0.015355086372360842
516, 0.01532567049808429
517, 0.01529636711281071
518, 0.015267175572519085
519, 0.015238095238095238
520, 0.015209125475285173
521, 0.015180265654648957
522, 0.015151515151515152
523, 0.015122873345935726
524, 0.015094339622641508
525, 0.015065913370998118
526, 0.015037593984962407
527, 0.015009380863039401
528, 0.0149812734082397
529, 0.014953271028037386
530, 0.014925373134328358
531, 0.0148975791433892
532, 0.014869888475836432
533, 0.014842300556586271
534, 0.014814814814814815
535, 0.01478743068391867
536, 0.014760147601476014
537, 0.014732965009208104
538, 0.014705882352941175
539, 0.014678899082568806
540, 0.014652014652014652
541, 0.014625228519195612
542, 0.0145985401459854
543, 0.014571948998178506
544, 0.014545454545454547
545, 0.014519056261343012
546, 0.014492753623188408
547, 0.01446654611211573
548, 0.014440433212996389
549, 0.014414414414414413
550, 0.014388489208633093
551, 0.014362657091561938
552, 0.014336917562724014
553, 0.014311270125223612
554, 0.014285714285714287
555, 0.0142602495543672
556, 0.014234875444839859
557, 0.014209591474245114
558, 0.014184397163120569
559, 0.01415929203539823
560, 0.014134275618374558
561, 0.014109347442680775
562, 0.014084507042253521
563, 0.0140597539543058
564, 0.014035087719298246
565, 0.014010507880910685
566, 0.013986013986013984
567, 0.013961605584642232
568, 0.013937282229965159
569, 0.013913043478260868
570, 0.01388888888888889
571, 0.013864818024263433
572, 0.01384083044982699
573, 0.013816925734024179
574, 0.013793103448275862
575, 0.013769363166953529
576, 0.013745704467353952
577, 0.0137221269296741
578, 0.013698630136986302
579, 0.013675213675213675
580, 0.013651877133105802
581, 0.013628620102214651
582, 0.013605442176870748
583, 0.013582342954159592
584, 0.013559322033898305
585, 0.01353637901861252
586, 0.013513513513513514
587, 0.013490725126475549
588, 0.013468013468013466
589, 0.013445378151260503
590, 0.013422818791946307
591, 0.01340033500837521
592, 0.013377926421404682
593, 0.013355592654424039
594, 0.013333333333333332
595, 0.013311148086522463
596, 0.013289036544850499
597, 0.01326699834162521
598, 0.013245033112582781
599, 0.01322314049586777
600, 0.013201320132013201
601, 0.013179571663920923
602, 0.013157894736842105
603, 0.013136288998357965
604, 0.013114754098360656
605, 0.013093289689034369
606, 0.013071895424836602
607, 0.013050570962479609
608, 0.013029315960912053
609, 0.013008130081300811
610, 0.012987012987012988
611, 0.012965964343598054
612, 0.012944983818770227
613, 0.012924071082390954
614, 0.012903225806451615
615, 0.012882447665056362
616, 0.012861736334405146
617, 0.012841091492776886
618, 0.01282051282051282
619, 0.0128
620, 0.012779552715654953
621, 0.012759170653907496
622, 0.012738853503184712
623, 0.012718600953895072
624, 0.012698412698412698
625, 0.012678288431061809
626, 0.012658227848101266
627, 0.01263823064770932
628, 0.012618296529968456
629, 0.012598425196850395
630, 0.012578616352201257
631, 0.012558869701726845
632, 0.012539184952978056
633, 0.012519561815336464
634, 0.0125
635, 0.012480499219968797
636, 0.012461059190031154
637, 0.012441679626749611
638, 0.012422360248447204
639, 0.012403100775193798
640, 0.01238390092879257
641, 0.012364760432766615
642, 0.01234567901234568
643, 0.012326656394453005
644, 0.012307692307692306
645, 0.01228878648233487
646, 0.012269938650306749
647, 0.012251148545176109
648, 0.012232415902140671
649, 0.012213740458015267
650, 0.012195121951219513
651, 0.012176560121765602
652, 0.0121580547112462
653, 0.012139605462822459
654, 0.01212121212121212
655, 0.012102874432677761
656, 0.012084592145015106
657, 0.012066365007541479
658, 0.012048192771084338
659, 0.012030075187969926
660, 0.012012012012012012
661, 0.01199400299850075
662, 0.011976047904191617
663, 0.01195814648729447
664, 0.011940298507462687
665, 0.011922503725782416
666, 0.011904761904761906
667, 0.01188707280832095
668, 0.011869436201780414
669, 0.011851851851851853
670, 0.01183431952662722
671, 0.011816838995568686
672, 0.011799410029498525
673, 0.011782032400589101
674, 0.011764705882352941
675, 0.011747430249632892
676, 0.011730205278592374
677, 0.011713030746705712
678, 0.011695906432748537
679, 0.011678832116788322
680, 0.011661807580174929
681, 0.011644832605531294
682, 0.011627906976744188
683, 0.011611030478955009
684, 0.011594202898550723
685, 0.011577424023154849
686, 0.011560693641618498
687, 0.011544011544011544
688, 0.011527377521613834
689, 0.011510791366906475
690, 0.011494252873563218
691, 0.011477761836441894
692, 0.01146131805157593
693, 0.011444921316165951
694, 0.011428571428571429
695, 0.011412268188302425
696, 0.011396011396011395
697, 0.011379800853485065
698, 0.011363636363636364
699, 0.011347517730496453
700, 0.0113314447592068
701, 0.011315417256011316
702, 0.01129943502824859
703, 0.011283497884344146
704, 0.011267605633802818
705, 0.011251758087201127
706, 0.011235955056179777
707, 0.011220196353436187
708, 0.011204481792717089
709, 0.011188811188811189
710, 0.0111731843575419
711, 0.011157601115760111
712, 0.011142061281337047
713, 0.011126564673157162
714, 0.011111111111111112
715, 0.011095700416088766
716, 0.0110803324099723
717, 0.011065006915629323
718, 0.011049723756906077
719, 0.01103448275862069
720, 0.011019283746556476
721, 0.011004126547455296
722, 0.01098901098901099
723, 0.010973936899862827
724, 0.010958904109589041
725, 0.01094391244870041
726, 0.010928961748633882
727, 0.01091405184174625
728, 0.010899182561307903
729, 0.010884353741496596
730, 0.010869565217391306
731, 0.010854816824966078
732, 0.01084010840108401
733, 0.010825439783491203
734, 0.010810810810810811
735, 0.010796221322537112
736, 0.010781671159029648
737, 0.010767160161507403
738, 0.01075268817204301
739, 0.010738255033557046
740, 0.010723860589812333
741, 0.0107095046854083
742, 0.010695187165775402
743, 0.01068090787716956
744, 0.010666666666666668
745, 0.010652463382157123
746, 0.010638297872340425
747, 0.010624169986719788
748, 0.010610079575596816
749, 0.010596026490066227
750, 0.010582010582010583
751, 0.010568031704095112
752, 0.010554089709762533
753, 0.01054018445322793
754, 0.010526315789473684
755, 0.010512483574244415
756, 0.010498687664041996
757, 0.010484927916120577
758, 0.010471204188481676
759, 0.010457516339869282
760, 0.010443864229765011
761, 0.010430247718383311
762, 0.010416666666666666
763, 0.010403120936280884
764, 0.010389610389610391
765, 0.010376134889753566
766, 0.010362694300518135
767, 0.010349288486416558
768, 0.010335917312661497
769, 0.01032258064516129
770, 0.010309278350515464
771, 0.010296010296010296
772, 0.010282776349614395
773, 0.010269576379974327
774, 0.010256410256410256
775, 0.010243277848911653
776, 0.010230179028132993
777, 0.010217113665389526
778, 0.01020408163265306
779, 0.01019108280254777
780, 0.010178117048346057
781, 0.010165184243964422
782, 0.010152284263959392
783, 0.010139416983523449
784, 0.010126582278481013
785, 0.01011378002528445
786, 0.0101010101010101
787, 0.01008827238335435
788, 0.010075566750629721
789, 0.010062893081761006
790, 0.010050251256281407
791, 0.010037641154328734
792, 0.010025062656641605
793, 0.010012515644555695
794, 0.01
795, 0.009987515605493134
796, 0.00997506234413965
797, 0.0099626400996264
798, 0.009950248756218905
799, 0.009937888198757764
800, 0.009925558312655087
801, 0.009913258983890954
802, 0.0099009900990099
803, 0.00988875154511743
804, 0.009876543209876543
805, 0.009864364981504316
806, 0.009852216748768473
807, 0.009840098400984008
808, 0.009828009828009828
809, 0.009815950920245398
810, 0.00980392156862745
811, 0.009791921664626684
812, 0.009779951100244499
813, 0.009768009768009768
814, 0.00975609756097561
815, 0.009744214372716201
816, 0.009732360097323601
817, 0.009720534629404616
818, 0.009708737864077669
819, 0.009696969696969697
820, 0.009685230024213076
821, 0.009673518742442563
822, 0.009661835748792272
823, 0.009650180940892641
824, 0.009638554216867469
825, 0.009626955475330927
826, 0.009615384615384614
827, 0.009603841536614645
828, 0.009592326139088728
829, 0.009580838323353292
830, 0.009569377990430622
831, 0.009557945041816009
832, 0.00954653937947494
833, 0.009535160905840286
834, 0.009523809523809523
835, 0.009512485136741973
836, 0.009501187648456056
837, 0.00948991696322657
838, 0.009478672985781991
839, 0.009467455621301774
840, 0.009456264775413713
841, 0.009445100354191263
842, 0.009433962264150943
843, 0.009422850412249707
844, 0.009411764705882352
845, 0.009400705052878967
846, 0.009389671361502348
847, 0.009378663540445486
848, 0.009367681498829038
849, 0.009356725146198829
850, 0.009345794392523362
851, 0.009334889148191364
852, 0.009324009324009326
853, 0.009313154831199068
854, 0.009302325581395349
855, 0.009291521486643438
856, 0.009280742459396751
857, 0.009269988412514482
858, 0.00925925925925926
859, 0.009248554913294797
860, 0.009237875288683603
861, 0.00922722029988466
862, 0.009216589861751152
863, 0.009205983889528193
864, 0.009195402298850575
865, 0.009184845005740528
866, 0.009174311926605503
867, 0.009163802978235968
868, 0.009153318077803204
869, 0.009142857142857144
870, 0.0091324200913242
871, 0.009122006841505131
872, 0.009111617312072894
873, 0.009101251422070536
874, 0.00909090909090909
875, 0.009080590238365495
876, 0.009070294784580497
877, 0.009060022650056626
878, 0.009049773755656108
879, 0.00903954802259887
880, 0.009029345372460496
881, 0.009019165727170236
882, 0.00900900900900901
883, 0.008998875140607425
884, 0.008988764044943821
885, 0.008978675645342313
886, 0.00896860986547085
887, 0.008958566629339306
888, 0.00894854586129754
889, 0.00893854748603352
890, 0.00892857142857143
891, 0.00891861761426979
892, 0.008908685968819599
893, 0.008898776418242493
894, 0.008888888888888889
895, 0.00887902330743618
896, 0.008869179600886918
897, 0.008859357696566999
898, 0.008849557522123894
899, 0.008839779005524863
900, 0.008830022075055188
901, 0.008820286659316428
902, 0.00881057268722467
903, 0.0088008800880088
904, 0.008791208791208791
905, 0.008781558726673985
906, 0.008771929824561403
907, 0.008762322015334063
908, 0.008752735229759301
909, 0.008743169398907102
910, 0.008733624454148473
911, 0.008724100327153763
912, 0.008714596949891067
913, 0.00870511425462459
914, 0.008695652173913042
915, 0.008686210640608035
916, 0.008676789587852495
917, 0.00866738894907909
918, 0.00865800865800866
919, 0.008648648648648649
920, 0.008639308855291577
921, 0.008629989212513485
922, 0.008620689655172414
923, 0.008611410118406888
924, 0.00860215053763441
925, 0.008592910848549948
926, 0.008583690987124463
927, 0.00857449088960343
928, 0.008565310492505354
929, 0.008556149732620321
930, 0.008547008547008548
931, 0.008537886872998933
932, 0.008528784648187635
933, 0.008519701810436634
934, 0.00851063829787234
935, 0.008501594048884165
936, 0.008492569002123144
937, 0.008483563096500531
938, 0.00847457627118644
939, 0.008465608465608466
940, 0.008456659619450317
941, 0.008447729672650475
942, 0.008438818565400843
943, 0.008429926238145417
944, 0.008421052631578947
945, 0.008412197686645638
946, 0.008403361344537815
947, 0.008394543546694649
948, 0.008385744234800839
949, 0.00837696335078534
950, 0.008368200836820085
951, 0.008359456635318705
952, 0.008350730688935281
953, 0.008342022940563089
954, 0.008333333333333333
955, 0.008324661810613945
956, 0.008316008316008315
957, 0.008307372793354103
958, 0.008298755186721992
959, 0.008290155440414509
960, 0.008281573498964802
961, 0.008273009307135471
962, 0.008264462809917356
963, 0.00825593395252838
964, 0.008247422680412371
965, 0.008238928939237899
966, 0.00823045267489712
967, 0.008221993833504625
968, 0.008213552361396304
969, 0.008205128205128205
970, 0.00819672131147541
971, 0.008188331627430911
972, 0.0081799591002045
973, 0.008171603677221655
974, 0.00816326530612245
975, 0.00815494393476045
976, 0.00814663951120163
977, 0.008138351983723296
978, 0.008130081300813009
979, 0.008121827411167513
980, 0.008113590263691683
981, 0.00810536980749747
982, 0.008097165991902834
983, 0.008088978766430738
984, 0.00808080808080808
985, 0.008072653884964684
986, 0.008064516129032258
987, 0.008056394763343404
988, 0.008048289738430582
989, 0.008040201005025126
990, 0.008032128514056224
991, 0.00802407221664995
992, 0.008016032064128256
993, 0.008008008008008008
994, 0.008
995, 0.007992007992007994
996, 0.007984031936127742
997, 0.007976071784646061
998, 0.00796812749003984
999, 0.007960199004975124
1000, 0.007952286282306164
1001, 0.00794438927507448
1002, 0.007936507936507936
1003, 0.007928642220019821
1004, 0.007920792079207921
1005, 0.00791295746785361
1006, 0.007905138339920946
1007, 0.007897334649555774
1008, 0.007889546351084813
1009, 0.007881773399014778
1010, 0.007874015748031496
1011, 0.007866273352999015
1012, 0.007858546168958742
1013, 0.007850834151128557
1014, 0.00784313725490196
1015, 0.007835455435847207
1016, 0.007827788649706457
1017, 0.007820136852394917
1018, 0.0078125
1019, 0.007804878048780488
1020, 0.0077972709551656924
1021, 0.0077896786757546245
1022, 0.007782101167315175
1023, 0.007774538386783285
1024, 0.007766990291262136
1025, 0.007759456838021339
1026, 0.007751937984496124
1027, 0.007744433688286545
1028, 0.007736943907156673
1029, 0.007729468599033815
1030, 0.007722007722007722
1031, 0.007714561234329798
1032, 0.0077071290944123304
1033, 0.007699711260827719
1034, 0.007692307692307693
1035, 0.007684918347742554
1036, 0.007677543186180423
1037, 0.007670182166826462
1038, 0.007662835249042145
1039, 0.007655502392344498
1040, 0.007648183556405354
1041, 0.007640878701050621
1042, 0.0076335877862595426
1043, 0.0076263107721639654
1044, 0.007619047619047618
1045, 0.007611798287345385
1046, 0.007604562737642586
1047, 0.007597340930674263
1048, 0.007590132827324478
1049, 0.007582938388625593
1050, 0.007575757575757576
1051, 0.007568590350047304
1052, 0.007561436672967863
1053, 0.007554296506137866
1054, 0.007547169811320756
1055, 0.007540056550424127
1056, 0.007532956685499058
1057, 0.007525870178739417
1058, 0.0075187969924812035
1059, 0.007511737089201878
1060, 0.0075046904315197
1061, 0.007497656982193064
1062, 0.007490636704119849
1063, 0.007483629560336763
1064, 0.007476635514018691
1065, 0.007469654528478057
1066, 0.00746268656716418
1067, 0.007455731593662629
1068, 0.0074487895716946004
1069, 0.0074418604651162795
1070, 0.007434944237918216
1071, 0.007428040854224699
1072, 0.007421150278293136
1073, 0.007414272474513439
1074, 0.007407407407407408
1075, 0.0074005550416281225
1076, 0.007393715341959334
1077, 0.007386888273314867
1078, 0.007380073800738007
1079, 0.0073732718894009225
1080, 0.007366482504604053
1081, 0.007359705611775529
1082, 0.007352941176470587
1083, 0.007346189164370983
1084, 0.007339449541284403
1085, 0.007332722273143906
1086, 0.007326007326007326
1087, 0.007319304666056724
1088, 0.007312614259597807
1089, 0.007305936073059361
1090, 0.0072992700729927005
1091, 0.007292616226071104
1092, 0.007285974499089254
1093, 0.007279344858962694
1094, 0.007272727272727272
1095, 0.007266121707538601
1096, 0.007259528130671505
1097, 0.007252946509519492
1098, 0.007246376811594203
1099, 0.007239819004524887
1100, 0.007233273056057866
1101, 0.007226738934056007
1102, 0.007220216606498194
1103, 0.00721370604147881
1104, 0.007207207207207207
1105, 0.007200720072007201
1106, 0.007194244604316547
1107, 0.007187780772686433
1108, 0.00718132854578097
1109, 0.007174887892376682
1110, 0.007168458781362008
1111, 0.007162041181736794
1112, 0.007155635062611807
1113, 0.007149240393208223
1114, 0.0071428571428571435
1115, 0.007136485280999107
1116, 0.0071301247771836
1117, 0.007123775601068566
1118, 0.0071174377224199285
1119, 0.007111111111111111
1120, 0.007104795737122558
1121, 0.007098491570541259
1122, 0.0070921985815602835
1123, 0.0070859167404783
1124, 0.007079646017699115
1125, 0.007073386383731212
1126, 0.007067137809187278
1127, 0.00706090026478376
1128, 0.0070546737213403885
1129, 0.007048458149779737
1130, 0.007042253521126761
1131, 0.007036059806508356
1132, 0.007029876977152899
1133, 0.007023705004389816
1134, 0.007017543859649122
1135, 0.007011393514460999
1136, 0.007005253940455342
1137, 0.00699912510936133
1138, 0.006993006993006992
1139, 0.006986899563318778
1140, 0.006980802792321117
1141, 0.006974716652136007
1142, 0.006968641114982579
1143, 0.006962576153176675
1144, 0.006956521739130435
1145, 0.006950477845351867
1146, 0.006944444444444445
1147, 0.006938421509106678
1148, 0.006932409012131716
1149, 0.0069264069264069255
1150, 0.006920415224913494
1151, 0.006914433880726015
1152, 0.00690846286701209
1153, 0.006902502157031924
1154, 0.006896551724137931
1155, 0.0068906115417743325
1156, 0.0068846815834767644
1157, 0.006878761822871883
1158, 0.006872852233676975
1159, 0.0068669527896995704
1160, 0.00686106346483705
